publishedAt,title,author,url,urlToImage,description 
2018-02-21T15:15:03Z,Un site de rencontres réservé aux fans de Trump,E.D (ST.),http://www.lalibre.be/economie/digital/un-site-de-rencontres-reserve-aux-fans-de-trump-5a8d744bcd70b558ed7a2fee,https://o2.llb.be/image/thumb/5a8d8420cd70f0681dd46b74.jpg,"Réservée aux supporters du président américain Donald Trump, l'application Trump Dating attise l'humour comme l'indignation."
2018-02-23T14:22:29Z,Trump Jr. speaks in New Delhi at business summit - live stream,CBS News,https://www.cbsnews.com/news/donald-trump-jr-speaks-in-new-delhi-at-business-summit-live-stream/,https://cbsnews3.cbsistatic.com/hub/i/r/2018/02/21/86010a9e-d652-4582-ad7a-b4e8932dcb03/thumbnail/1200x630g3/b5b96021a5981cf92912868fd49a06ce/donald-trump-jr-india-ap-18051185599840.jpg,Trump Jr. is in India to promote Trump Organization luxury apartment developments
2018-02-28T09:18:56Z,Mueller Asking About Trump’s Russia Business Deals and Miss Universe Pageant,Graham Lanktree,http://www.newsweek.com/mueller-asking-about-trumps-russia-business-deals-and-miss-universe-pageant-823226,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/02/02/020218indictmentmueller.jpg,Investigators are asking witnesses about potential “kompromat” on Trump and efforts to build Trump Tower Moscow.
2017-12-11T00:30:01Z,Don't,https://facebook.com/9gag,https://9gag.com/gag/apQZx5M/dont,https://images-cdn.9gag.com/photo/apQZx5M_700b.jpg,"Tags: trump, donald trump 3099 points, 73 comments."
2017-12-29T18:25:57Z,"Sorry, NY Times haters: You don’t have to grill Trump to interview him",Matthew Sheffield,https://www.salon.com/2017/12/29/sorry-ny-times-haters-you-dont-have-to-grill-trump-to-interview-him/,https://media.salon.com/2017/08/AP_17234042674184-1900x1200.jpg,Sometimes it's better to let Trump be Trump
2018-05-24T12:58:33Z,,J. Bradford DeLong,http://www.bradford-delong.com/2018/05/david-frum-15-criminal-law-questions-surrounding-the-presidenthttpswwwtheatlanticcompoliticsarchive201805fi.html,,"**David Frum**: [15 Criminal-Law Questions Surrounding the President](https://www.theatlantic.com/politics/archive/2018/05/fifteen-unanswered-criminal-law-questions-about-trump/561080/): ""Open questions... >1. Trump campaign aides and associates met with Russ…"
2017-12-07T13:55:00Z,Trump decide,Sputnik,https://it.sputniknews.com/caricature/201712075375382-Gerusalemme-Israele-Trump-USA-capitale/,https://cdnit2.img.sputniknews.com/images/537/42/5374265.jpg,"L'annuncio del Presidente degli Stati Uniti Donald Trump di riconoscere Gerusalemme come capitale di Israele ha un impatto potenziale molto preoccupante perchè ""potrebbe farci tornare indietro a tempi più bui di quelli che stiamo vivendo"". Lo ha detto l'Alto …"
2017-12-06T19:46:05Z,Trump Glasses,ryan99johnson,https://www.thingiverse.com/thing:2695100,https://cdn.thingiverse.com/renders/c6/9b/43/51/8e/1a48454a64b8d7a0cd31900ddd22696a_preview_featured.jpg,Glasses representing Trump's obscene campaign platform.
2017-12-01T16:08:30Z,Trump Guilty!!!????,network dude,http://www.abovetopsecret.com/forum/thread1192328/pg1,http://files.abovetopsecret.com/images/ats11.jpg,"https://www.cnbc.com/2017/12/01/us-stock-futures-data-opec-tax-on-the-agenda.htmlMichael Flynn (L), former national security advisor to President Donald Trump, arrives for his plea..."
2017-12-10T21:56:27Z,President Trump,,http://www.wgrz.com/article/news/nation-now/president-trump-on-trial-in-alabamas-senate-election/465-d499b575-6e0d-440e-b35d-31e58e463c18,https://www.gannett-cdn.com/media/2017/12/10/USATODAY/USATODAY/636485065993995182-GTY-888602388.jpg,'Ground zero:' Trump's agenda at stake in Alabama
2017-12-14T07:00:00Z,"Übrigens, Trump,",Titanic,http://www.titanic-magazin.de/briefe/2017/dezember/#c28606,,"in die Kameras der Welt zu rufen: »Ich bin ein intelligenter Mensch!« – würde so etwas ein wirklich intelligenter Mensch von sich behaupten? Ist das nicht so, als …"
2017-12-17T13:39:59Z,Yoshi Trump,,https://timlegionfederationa.deviantart.com/art/Yoshi-Trump-720515808,https://orig00.deviantart.net/cbb6/f/2017/351/4/8/yoshi_trump_by_timlegionfederationa-dbwz5k0.png,Yoshi Trump
2017-12-17T07:07:07Z,Donald Trump,,https://kiunxyy.deviantart.com/art/Donald-Trump-720484320,https://pre00.deviantart.net/aebc/th/pre/i/2017/350/7/6/donald_trump_by_kiunxyy-dbwyh9c.png,About ~10 months ago for this one.
2017-12-15T15:14:29Z,Trump Clown,Arran,https://dribbble.com/shots/4024053-Trump-Clown,https://cdn.dribbble.com/users/1089003/screenshots/4024053/clown_main_dribbble.gif,Clowning around with Donald Trump
2017-12-17T05:00:00Z,Donald Trump,Pancho Cajas,http://www.elcomercio.com/opinion/caricaturas/donaldtrump-trump-opinion-caricatura-panchocajas.html,http://www.elcomercio.com/files/og_thumbnail/uploads/2017/12/16/5a35ad1dbcd24.jpeg,
2017-12-23T13:51:12Z,Trump Everlasting,Corey Robin,http://crookedtimber.org/2017/12/23/trump-everlasting/,https://s0.wp.com/i/blank.jpg,"I’m glad I’m not a journalist. I don’t think I could handle the whiplash of the ever-changing story line, the way a grand historical narrative gets revised, day to day, the way it seems to change, week to week, often on a dime. Or a $1.5 trillion tax cut. In …"
2017-12-26T21:05:35Z,Trump (box),,https://spacklingcompound.deviantart.com/art/Trump-box-722091316,https://pre00.deviantart.net/c447/th/pre/i/2017/360/8/7/trump__box__by_spacklingcompound-dbxwx84.jpg,Based on Marvel Two-in-One
2017-12-30T00:06:18Z,Trump Unbound,John Hinderaker,http://www.powerlineblog.com/archives/2017/12/trump-unbound.php,http://www.powerlineblog.com/ed-assets/2017/12/merlin_131683691_270fd7fe-c53f-4bb2-9c2e-5838f5264fdd-master768.jpg,"(John Hinderaker) President Trump sat down with New York Times reporter Michael Schmidt for an interview in West Palm Beach yesterday. Schmidt was low-key and even respectful, while Trump was ebullient. You can read excerpts here. (As always, there is no poin…"
2017-12-28T09:59:59Z,Trump Effect,CrapAsUsual,http://www.abovetopsecret.com/forum/thread1194734/pg1,http://files.abovetopsecret.com/images/ats10.jpg,Are we witnessing the appearance of a new world order catalysed by the Trump election? Not that Trump has a direct influence on this but seams to me that since he got elected people...
2017-12-31T22:18:03Z,Trump Glasses,dcmfox,https://www.liveleak.com/view?i=cc7_1514758613,https://cdn.liveleak.com/80281E/s/s/20/media20/2017/Dec/31/4f33cdee24e2_embed_thumbnail_1514758620.jpg?udtR5cWPxC_aRANrR_tzk371k-xNqXsihfmg-EpgDcIHO4GUHPvSwL0yNiWvka5H&ec_rate=499,Time to revisit this one...
2017-11-01T14:11:09Z,Tuit Trump,,http://www.nacion.com/archivo/Tuit-Trump_19_1668023182.html?utm_source=rss&utm_medium=rss&utm_content=2017-11-01&utm_campaign=rss-latest,http://www.nacion.com/static/LNCNacion/images/logos/ln.png,Tuit Trump
2017-11-02T16:49:43Z,Trump Tea,,https://neetsfagging322297.deviantart.com/art/Trump-Tea-713001730,https://pre00.deviantart.net/fb22/th/pre/f/2017/306/b/0/trump_tea_by_neetsfagging322297-dbsi3nm.png,"1509041176210, 8Chan, Pol. Delight in the agony of the Failfull ones!"
2017-11-06T18:29:20Z,Trump d’Asia,davide,http://piccolenote.ilgiornale.it/34023/trump-dasia,http://piccolenote.ilgiornale.it/wp-content/uploads/trump-9.jpg,"«Nessun dittatore, nessun regime nessuna nazione dovrebbe sottostimare la determinazione americana» ha affermato Donald Trump alle truppe americane in una tappa del suo viaggio in Asia, che lo porterà in Giappone, in Vietnam,... L'articolo Trump d’Asia sembra…"
2017-11-17T14:20:53Z,YMCA Trump,Arran,https://dribbble.com/shots/3956070-YMCA-Trump,https://cdn.dribbble.com/users/1089003/screenshots/3956070/trump-ymca-drib.gif,That Friday Feeling!
2017-11-17T12:05:09Z,Trump Card,,https://ilooovejirachi.deviantart.com/art/Trump-Card-715506941,https://pre00.deviantart.net/202e/th/pre/i/2017/321/1/d/trump_card__by_ilooovejirachi-dbtzsot.jpg,It's Shoumetsu Toshi's one year anniversary and yet I drew such a minor character
2017-11-20T15:33:11Z,After Trump,Claire Devine,https://www.thenation.com/article/after-trump/,https://www.thenation.com/wp-content/uploads/2017/11/trump-high-school-article-rtr-img.jpg,"Claire Devine I would argue that the Trump presidency, although Trump perhaps holds the title for the most publicly outrageous presidential candidate, was inevitable. The post After Trump appeared first on The Nation."
2017-11-20T17:30:50Z,Trump Thanksgiving,Tamaran,https://www.liveleak.com/view?i=58f_1511198916,https://cdn.liveleak.com/80281E/ll_a_u/thumbs/2017/Nov/20/df5cbd3431af_sf_6.jpg,WE SUFFERED THRU 8 YEARS OF OBAMA & MANCHELLE. NOW IT'S OUR TURN -- TO MAKE HILLARY FANS MISERABLE WITH THESE HANDY TIPS. FOLLOW 'Barry Soetoro' -- STEEMIT: steemit.com/@barrysoetoro TWITTER: twitter.com/BarrySoetoroESQ GAB: gab.ai/BarrySoetoro BITCHUTE: bitc…
2017-11-15T21:55:56Z,Trump Travelogue,TWS PODCAST,http://www.weeklystandard.com/trump-travelogue/article/2010489,http://cdn.weeklystandard.biz/cache/r960-56792906ee242afb17300d857677abcd.jpg,"Today on the Daily Standard Podcast, senior writer Michael Warren talks with host Eric Felten about the president's speech detailing his trip to Asia.

The Daily Standard is sponsored by Tripping.com. Did you know that the average family visits 5 websites bef…"
2017-11-15T14:52:19Z,Trump 2,,https://vladtkachik.deviantart.com/art/Trump-2-715213242,https://img00.deviantart.net/7aba/i/2017/319/0/0/trump_2_by_vladtkachik-dbtti2i.jpg,
2017-11-25T00:09:21Z,Schizophrenic TRUMP?,tihZ_Ho,https://www.liveleak.com/view?i=f87_1511568148,https://cdn.liveleak.com/80281E/s/s/20/media20/2017/Nov/24/2921f8adc056_embed_thumbnail_1511568486.jpg?XiEpzQ93YC_KpskpSKlJIYzcyh0_AddeRtUr2L4isDDvKvbkXHtjITCHL32oc-tx&ec_rate=499,"What more can be said but, What the Holy Fuck!? lol"
2017-11-28T03:35:37Z,Toppling Trump,Anthony S. Pitch,http://blogs.timesofisrael.com/toppling-trump/,https://static.timesofisrael.com/www/uploads/terms-images/writers/pitch.jpg,There is a way to cut Trump down to size and halt the slide to autocracy. But first let us count the ways he behaved like a drunk. He cares zilch for checks and balances. He rides roughshod over minorities. He despises opposition. He has shell-shocked the vas…
2017-11-29T22:27:44Z,Trump Dangerous,Octo,http://www.b3ta.com/board/11241804,,
2017-11-09T12:25:28Z,Understanding Trump,Scott Johnson,http://www.powerlineblog.com/archives/2017/11/understanding-trump.php,http://www.powerlineblog.com/ed-assets/2017/11/Screen-Shot-2017-11-09-at-5.38.18-AM.png,"(Scott Johnson) With the 2016 election now one year behind us, some observers are taking the anniversary as an occasion to assess the outcome. This past June the Claremont Institute called on Charles Kesler and William Voegeli to advance our understanding of …"
2017-11-14T03:48:05Z,After Trump,New York,https://www.freerepublic.com/focus/f-backroom/3604501/posts,,"Liberals ecstatic over this months election must not forget: Even after this demagogue is finished, a new one will rise in his place. For many, if not most, Americans, the only pleasure to be had from Donald Trumps presidency is to imagine his premature evi…"
2017-11-16T00:03:14Z,Trump vízügyei,,http://hu.euronews.com/2017/11/16/trump-iszik-vizugy,https://static.euronews.com/articles/404869/1000x563_404869.jpg,"Megszomjazott az amerikai elnök egy beszéde alatt, de nem talált vizet.

Aztán megmondták neki, hogy az előtte lévő asztalon van egy üveggel.

Így Donald Trump folytatni tudta"
2017-11-04T20:59:00Z,Trump Joker,tiki god,http://www.myconfinedspace.com/2017/11/04/trump-joker/,http://www.myconfinedspace.com/wp-content/uploads/2017/11/trump-joker.jpg,Visit the post for more.
2017-11-07T14:53:00Z,Trump komiwojażer,Sputnik,https://pl.sputniknews.com/swiat/201711076649476-Trump-komiwojazer---/,https://cdnpl1.img.sputniknews.com/images/664/95/6649564.jpg,Trump zaproponował Korei Południowej zwiększenie zakupów broni od Stanów Zjednoczonych.
2017-11-12T05:00:00Z,Donald Trump,Pancho Cajas,http://www.elcomercio.com/opinion/caricaturas/panchocajas-donaldtrump-humor-opinion-caricatura.html,http://www.elcomercio.com/files/og_thumbnail/uploads/2017/11/11/5a077cc9f1538.jpeg,
2017-11-01T13:26:01Z,Gelernter’s Trump,Scott Johnson,http://www.powerlineblog.com/archives/2017/11/gelernters-trump.php,http://www.powerlineblog.com/ed-assets/2017/11/Screen-Shot-2017-11-01-at-8.16.27-AM.png,"(Scott Johnson) The Islamist terror attack that killed eight in Manhattan yesterday fills me with impotent rage, but it also got me thinking about President Trump and his national security team. With them, there will be no hiding or downplaying the underlying…"
2017-11-05T17:01:31Z,Trump Approves,"Llewellyn H. Rockwell, Jr.",https://www.lewrockwell.com/political-theatre/trump-approves/,https://www.lewrockwell.com/wp-content/themes/lrc/images/logo-med.png,Of Saudi-Israeli-US coup. The post Trump Approves appeared first on LewRockwell.
2017-11-26T16:36:26Z,Trolling Trump.,Caine,https://freethoughtblogs.com/affinity/2017/11/26/trolling-trump/,https://freethoughtblogs.com/affinity/wp-content/themes/ftb2-theme/images/logo.png,"Most people are at least marginally aware of the Tiny Tyrant’s recent claim that he turned down Time Magazine’s ‘Person of the Year’, which has been handily refuted by all the folks at Time Mag. There’s always a bit of room for trolling though, and for Pete S…"
2017-12-08T20:14:23Z,Trump and son Trump Jr. received email offering WikiLeaks documents: report,,http://www.king5.com/article/news/nation-now/trump-and-son-trump-jr-received-email-offering-wikileaks-documents-reports/465-e07fb543-cfc7-4dac-b91f-65e074d32a64,https://www.gannett-cdn.com/media/2017/11/01/USATODAY/USATODAY/636451287560456774-AP-DONALD-TRUMP-JR-ALABAMA-94361823.JPG,"Trump, Trump Jr. received email offering WikiLeaks docs"
2017-12-23T21:00:00Z,"""İsrail'e Azar, Trump' a Tokat!""",,http://www.yenicaggazetesi.com.tr/israile-azar-trump-a-tokat-180202h.htm,,"""İsrail'e Azar, Trump' a Tokat!"" ""İsrail'e Azar, Trump' a Tokat!"""
2017-12-25T11:10:02Z,Y twilight tho,https://facebook.com/9gag,https://9gag.com/gag/apQW6ZE/y-twilight-tho,https://images-cdn.9gag.com/photo/apQW6ZE_700b.jpg,"Tags: Lmfao, Eric Trump, Lara Trump 5006 points, 69 comments."
2018-03-01T17:55:34Z,DO YOU WANT LESS TRUMP? Because this is how Trump gets less Trump….,Stephen Green,https://pjmedia.com/instapundit/290057/,,DO YOU WANT LESS TRUMP? Because this is how Trump gets less Trump.
2018-01-18T01:08:23Z,The Cognitive Test Trump’s Physician Used,Nate Dern,http://www.funnyordie.com/articles/ea2908ba0b/the-cognitive-test-trump-s-physician-used,http://p.fod4.com/p/media/ea2908ba0b/y43Qv6UfTKim4j22wg0X_TRUMP_SMART_SMALL.jpg,The Cognitive Test Trump’s Physician... Thank you for using this COGNITIVE POLL to get the REAL cognitive fitness numbers of our very smart President Trump. Submitted by: Nate Dern Regular Keywords: trump trump health trump mental health trump cognitive test …
2018-01-03T13:50:00Z,Trump statement in response to Bannon criticism in new book,The Associated Press,http://www.startribune.com/trump-statement-in-response-to-bannon-criticism-in-new-book/467904703/,http://assets.startribune.com/static/img/branding/logos/strib-social-card.png?d=1515007535,"President Donald Trump issued a statement ahead of the Jan. 9 publication of ""Fire and Fury: Inside the Trump White House"" by Michael Wolff. In the book, former Trump adviser Steve Bannon describes a Trump Tower meeting between Donald Trump Jr., Trump campaig…"
2017-12-21T13:32:53Z,Watch the “Trump” sign get removed from the Trump Soho building in this time-lapse video,Melissa Locker,https://www.fastcompany.com/40511161/watch-the-trump-sign-get-removed-from-the-trump-soho-building-in-this-time-lapse-video,"https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/wp-cms/uploads/2017/12/p-1-the-trump-soho-just-de-trumped-itself.jpg","The Trump Soho just got rid of the Trump name. Overnight, the hotel removed the name from the awning, threw a mat over the hotel’s logo embedded in the sidewalk, and, according to reports from guests, removed the Trump-branded toiletries and chocolates. It ba…"
2018-05-08T15:48:50Z,"Nucleare iraniano, le opzioni di Trump e tutte le possibili conseguenze",Lorenzo Vita,http://www.occhidellaguerra.it/nucleare-iran-cosa-trump/,http://www.occhidellaguerra.it/wp-content/uploads/2017/03/trumpape.jpg,Lorenzo Vita ﻿ Url redirect: http://www.occhidellaguerra.it/nucleare-iran-cosa-trump/ Tutte le opzioni di Trump Persone: Donald Trump
2018-05-08T15:52:00Z,"Trump, İran kararını açıkladı",,http://www.yenicaggazetesi.com.tr/trump-iran-kararini-acikladi-191855h.htm,http://www.yenicaggazetesi.com.tr/d/news/131717.jpg,"Trump, İran kararını açıkladı ABD Başkanı Donald Trump, Fransa Cumhurbaşkanı Macron'u telefonla aradı. Trump görüşmede Macron'a İran anlaşmasından çekileceğini bildirdi."
2018-05-30T06:22:00Z,Die Wahrheit: Rattattattattattattattattattattatta …,Peter Köhler,http://www.taz.de/!5506054/,http://www.taz.de/picture/2748476/948/WahrTrumpReuters30052018.jpeg,ald Trump +++ Breaking News +++ Attentat auf Trump +++ Breaking News +++ Attentat auf Trump +++ Breaking News +++ Attentat auf Don
2018-02-20T17:25:02Z,CNN and MSNBC Helped Russia Sow Discord by Promoting Fake Anti-Trump Rally,Adan Salazar,https://www.infowars.com/cnn-and-msnbc-helped-russia-sow-discord-by-promoting-fake-anti-trump-rally/,https://hw.infowars.com/wp-content/uploads/2018/02/msnbc-trump-rally24624.jpg,Liberal anti-Trump networks offered heavy coverage of Russian-organized anti-Trump rally.
2018-02-14T11:23:20Z,Trump's lawyer admits giving cash to Stormy Daniels — but claims it was his own money,"David Gilbert, Paul Vale",https://news.vice.com/en_us/article/evmp44/michael-cohen-trump-stormy-daniels,"https://video-images.vice.com/articles/5a8406f95d95d2704777e361/lede/1518606658968-michaelcohen.jpeg?crop=1xw:0.7447916666666666xh;center,center","""Neither the Trump Organization nor the Trump campaign was a party to the transaction."""
2018-02-08T17:36:00Z,Donald Trump Jr to visit India in February-end to launch Trump Towers,Press Trust of India,http://www.business-standard.com/article/current-affairs/donald-trump-jr-to-visit-india-in-february-end-to-launch-trump-towers-118020801284_1.html,http://bsmedia.business-standard.com/_media/bs/img/article/2018-02/08/full/1518111286-7805.jpg,Trump Jr is scheduled to visit four Indian cities to cover the sprawling Trump portfolio
2018-02-21T03:30:49Z,Accuser fires back: He should be afraid,,https://www.cnn.com/videos/politics/2018/02/21/rachel-crooks-trump-tweet-sot-ctn.cnn,https://cdn.cnn.com/cnnnext/dam/assets/180220222506-rachel-crooks-super-tease.jpg,Trump accuser Rachel Crooks responds after President Donald Trump directs a tweet at her.
2018-02-21T12:02:18Z,Trump Forced Kiss Accuser Rachel Crooks Responds to Twitter Attack: 'He Knows What's True and Should Be Afraid',Tufayel Ahmed,http://www.newsweek.com/trump-forced-kiss-accuser-rachel-crooks-responds-presidents-twitter-attack-he-814280,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/02/21/trump-accuser-rachel-crooks-cnn.jpg,Crooks said Trump kissed her without consent at Trump Tower in 2006.
2018-02-16T18:42:31Z,"Trump reportedly showed a Playboy Bunny Melania's separate bedroom in Trump Tower, explaining that she 'liked her space'",Eliza Relman,http://www.businessinsider.com/trump-melania-separate-bedrooms-2018-2,https://amp.businessinsider.com/images/5a87257fd030723b0c8b4586-750-375.jpg,"A former Playboy Playmate who says she had an affair with President Donald Trump in 2006 also alleges that he took her to his personal residence in Trump Tower. He reportedly told her that his wife Melania sleeps in a separate bedroom because she likes her ""s…"
2018-01-03T19:49:04Z,Trump statement in response to Bannon criticism in new book,By The Associated Press,http://www.tulsaworld.com/news/government/ap/trump-statement-in-response-to-bannon-criticism-in-new-book/article_ee2a62dd-4eba-5155-a5f1-505b82bd4d6e.html,https://bloximages.newyork1.vip.townnews.com/tulsaworld.com/content/tncms/custom/image/aacc4e10-0064-11e7-adc2-d3321407a1f8.jpg?_dc=1488581802,"President Donald Trump issued a statement ahead of the Jan. 9 publication of ""Fire and Fury: Inside the Trump White House"" by Michael Wolff. In the book, former Trump adviser Steve Bannon describes a Trump Tower meeting between Donald Trump…"
2018-01-01T09:50:34Z,Donald Trump överlägset mest omskriven 2017,71717@expressen.se (TT),https://www.expressen.se/nyheter/donald-trump-overlagset-mest-omskriven-2017/,https://x.cdn-expressen.se/images/a3/f7/a3f7e0fbc90345b3967790acf9981487/16x9/912@70.jpg,"Trump, Trump, Trump och åter Trump. USA:s president blev i år omskriven i svenska medier nästan tre gånger så ofta som Sveriges egen statsminister. – Trump är större än sig själv, säger Sigurd Allern, professor emeritus i journalistik."
2018-02-12T19:14:00Z,Trumps svigerdatter indlagt efter at have åbnet brev med hvidt pulver,,https://www.b.dk/globalt/trumps-svigerdatter-indlagt-efter-at-have-aabnet-brev-med-hvidt-pulver,https://bdk.bmcdn.dk/media/cache/resolve/image_960x545/image/92/924020/20030137-rb-plus-trumps-danske-forbindelse-skal-hjlpe-lkke.jpg,"Vanessa Trump, som er gift med Donald Trump Jr., blev utilpas, da hun havde åbnet brev."
2018-02-07T03:06:00Z,"Because I Can, Dammit!",O.C. the Tork Dorque,https://oppositelock.kinja.com/because-i-can-dammit-1822786889,"https://i.kinja-img.com/gawker-media/image/upload/s--xeb338mU--/c_fill,fl_progressive,g_center,h_450,q_80,w_800/bjfcrjjpw7iv2yxdrfw7.png","Trump would have congratulated Elon, but Trump is jealous. Read more..."
2018-02-07T01:08:06Z,Trump speaks with May after attacking UK health system,Brett Samuels,http://thehill.com/homenews/administration/372656-trump-speaks-with-may-after-attacking-uk-health-system,http://thehill.com/sites/default/files/maytrump_012518getty.jpg,"President Trump spoke with British Prime Minister Theresa May on Tuesday, one day after Trump..."
2018-02-07T11:34:25Z,Trump quer fazer desfile militar para mostrar o poder do país,Jornal i,http://ionline.sapo.pt/599666,https://cdn1.newsplex.pt/media/2018/2/7/fb/624962.jpg,"parada militar, Donald Trump, Antes de ser eleito presidente, Trump já queria fazer uma parada militar."
2018-02-12T19:00:28Z,Donald Trump Jr’s wife in hospital after opening envelope containing white powder,The Irish Times,https://www.irishtimes.com/news/world/us/donald-trump-jr-s-wife-in-hospital-after-opening-envelope-containing-white-powder-1.3389820,https://www.irishtimes.com/image-creator/?id=1.3389818&origw=1440,Vanessa Trump called 911 on Monday morning after opening a letter addressed to Donald Trump Jr
2018-02-12T18:46:28Z,Trump's daughter-in-law taken to hospital after opening envelope with suspicious substance,CBS News,https://www.cbsnews.com/news/vanessa-trump-wife-of-donald-trump-jr-hospitalized-after-opening-envelope-with-suspicious-substance/,https://cbsnews3.cbsistatic.com/hub/i/r/2018/02/12/3de88ca0-f963-442a-a4e0-4208267f3bc8/thumbnail/1200x630g2/aae5935b8a1c0a6500b1e85fe123ae33/gettyimages-578545038.jpg,"Vanessa Trump opened a ""suspicious"" package addressed to her husband Donald Trump Jr."
2018-02-27T23:26:12Z,Standoff at Panama Trump hotel prompts new conflicts of interest scrutiny,,https://www.msnbc.com/deadline-white-house/watch/standoff-at-panama-trump-hotel-prompts-new-conflicts-of-interest-scrutiny-1172087875636,https://media1.s-nbcnews.com/j/MSNBC/Components/Video/201802/n_wh_deadline_david_180227_1920x1080.1200;630;7;70;5.jpg,WaPo’s David Fahrenthold discusses new conflicts of interest scrutiny for Trump & the Trump organization
2017-10-24T13:26:21Z,Watch Live! GOP Establishment Fighting To Kill Trump Tax Reform,Kelen M,https://www.infowars.com/watch-live-gop-establishment-fighting-to-kill-trump-tax-reform/,https://hw.infowars.com/wp-content/uploads/2017/05/150517trump.jpg,Anti-Trump RINOs continue to battle Trump.
2017-11-19T21:43:59Z,"Tiffany Trump Champagne Lace Mini Dress Still Trending, As Boyfriend Comes to Light",The Inquisitor,https://www.freerepublic.com/focus/f-chat/3606275/posts,,"Tiffany Ariana Trumps instagram dress has some serious staying power, and Twitter cant seem to get enough of last weeks Instagram picture of her in the super sexy mini dress. With the conversation revolving around Donald Trumps youngest and low-profile da…"
2017-11-08T16:54:35Z,President Trump Is in China,Kevin D. Williamson,http://www.nationalreview.com/corner/453530/trump-china,http://c4.nrostatic.com/sites/default/files/trump-asia-trip-photos-15.jpg,"China, you may recall, is a country that the president accused of raping and pillaging the United States. “We can't continue to allow China to rape our country,” he said in 2016, “and that's what they're doing. It's the greatest theft in the history of the wo…"
2017-11-11T15:41:47Z,"It's Melania 2.0, as Mrs. Trump Iterates in Asia - New York Times",Vanessa Friedman,https://www.nytimes.com/2017/11/11/fashion/melania-trump-fashion-in-asia.html,https://static01.nyt.com/images/2017/11/11/fashion/11OTR-MELANIA-slide-U723/11OTR-MELANIA-slide-U723-facebookJumbo.jpg,"New York Times It's Melania 2.0, as Mrs. Trump Iterates in Asia New York Times President Trump and Melania Trump, the first lady, arrived in Osan, South Korea, on Nov. 7. Credit Jim Watson/Agence France-Presse — Getty Images. The clues were in the coats. Mela…"
2017-11-19T16:18:14Z,Golden Girl: Is Tiffany Trump the Most Fun First Daughter Ever?,UK Sun,https://www.freerepublic.com/focus/f-chat/3606191/posts,,"The 23-year-old loves pizza, pool parties and bikinis... is Tiffany Trump the most fun President's daughter ever?VEN if you hadnt heard of her before, youre sure to be familiar with Tiffany Trump by now. Shes the 23-year-old daughter of new President of th…"
2017-11-05T02:02:40Z,"Trump lands in Japan, kicking off first Asia trip - Washington Post",,https://www.washingtonpost.com/world/asia_pacific/trump-lands-in-japan-kicking-off-first-asia-trip/2017/11/04/94a331c4-c1cc-11e7-9294-705f80164f6e_story.html,https://img.washingtonpost.com/rf/image_1484w/2010-2019/Wires/Online/2017-11-05/AP/Images/Trump_43118.jpg-76155.jpg?t=20170517,"Washington Post Trump lands in Japan, kicking off first Asia trip Washington Post FUSSA, Japan — President Donald Trump touched down in Japan on Sunday, kicking off a grueling and consequential trip to Asia during which he'll exhort allies and rivals to step …"
2017-11-20T18:18:00Z,Donald Trump and Lavar Ball are perfect for each other - CNN,"Analysis by Z. Byron Wolf, CNN",http://www.cnn.com/2017/11/20/politics/donald-trump-and-lavar-ball-are-perfect-for-each-other/index.html,http://cdn.cnn.com/cnnnext/dam/assets/171120042013-trump-lavar-ball-split-super-tease.jpg,CNN Donald Trump and Lavar Ball are perfect for each other CNN (CNN) The celebrity beef between Donald Trump and Lavar Ball was the most predictable thing in the world. The difference is this one features an international diplomatic incident and Donald Trump …
2017-11-27T14:29:46Z,"First lady goes with classic, traditional Christmas decor - ABC News",ABC News,http://abcnews.go.com/Politics/wireStory/lady-classic-traditional-christmas-decor-51406671,http://a.abcnews.com/images/Politics/WireAP_c0180481c3924ac6a4b506177a4e7bfc_16x9_992.jpg,"AL.com First lady goes with classic, traditional Christmas decor ABC News Add Melania Trump as an interest to stay up to date on the latest Melania Trump news, video, and analysis from ABC News. Melania Trump. Add Interest. First lady Melania Trump has opted …"
2017-11-27T03:18:47Z,Melania Trump didn't want to be first lady: report - The Hill,Jacqueline Thomsen,http://thehill.com/homenews/administration/361906-melania-trump-didnt-want-to-be-first-lady-report,http://thehill.com/sites/default/files/trumpmelania_110317gn_lead.jpg,"The Hill Melania Trump didn't want to be first lady: report The Hill Melania Trump didn't want to become first lady “come hell or high water,” a longtime friend of the Trumps told Vanity Fair. “This isn't something she wanted and it isn't something [Donald Tr…"
2017-09-25T16:16:28Z,Kushner usó una cuenta de correo privada para negocios de la Casa Blanca [EN],nuncadijequelofuera,https://www.meneame.net/m/actualidad/kushner-uso-cuenta-correo-privada-negocios-casa-blanca,https://www.meneame.net/backend/media?type=link&id=2832648&version=0&ts=1506356526&image.jpeg,"El marido de Ivanka Trump y asesor de Donald Trump usó un correo personal para asuntos oficiales mientras el Presidente Trump criticaba a Hillary Clinton por hacer lo mismo. etiquetas : kushner, cuñado, trump, donald, correo, hillary » noticia original (www.w…"
